episode,time_h,completed,attempts,errors,err_rate,err_target,mp_r,mp_h,w_hat_r,w_h,wage_parity,prod_parity,profit,lambda_dual,episode_reward,episode_steps,mean_speed,mean_care,buffer_size,critic_loss,actor_loss,alpha,consistency_loss,contrastive_loss,mean_novelty,mean_weight,q_mean,novelty_raw,delta_mpl_cust_pred,delta_mpl_total,delta_mpl_cust,spread,spread_value,s_cust,s_plat,rebate,captured_spread,w_h_indexed,customer_cost,consumer_surplus
0,0.017,0,0,0,0.0,0.1,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-6.0,60,0.499,0.457,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
1,0.017,1,3,2,0.6667,0.0999,60.0,60,-22.0,18.0,-1.2222,1.0,-22.1,0.0057,-193.21,60,0.569,0.48,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2,0.017,1,1,0,0.0,0.0999,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0047,927.03,60,0.464,0.481,180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
3,0.017,1,1,0,0.0,0.0998,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0037,3428.26,60,0.566,0.512,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
4,0.017,1,1,0,0.0,0.0997,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0027,30.31,60,0.561,0.424,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
5,0.017,2,2,0,0.0,0.0997,120.0,60,36.0,18.0,2.0,2.0,35.9,0.0017,1821.67,60,0.524,0.51,360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,60.0,0.0,18.0,0.3,0.0,1.0,0.0,0.3,18.0,18.0,0.0
6,0.017,0,0,0,0.0,0.0996,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0007,-6.0,60,0.479,0.383,420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
7,0.017,1,1,0,0.0,0.0995,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0,845.49,60,0.426,0.529,480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
8,0.017,1,1,0,0.0,0.0995,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0,632.36,60,0.51,0.514,540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
9,0.017,1,1,0,0.0,0.0994,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0,1062.18,60,0.452,0.528,600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
10,0.017,0,0,0,0.0,0.0993,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-6.0,60,0.493,0.518,660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.8393,-60.0,0.8393,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
11,0.017,2,2,0,0.0,0.0993,120.0,60,36.0,18.0,2.0,2.0,35.9,0.0,2952.81,60,0.488,0.513,720,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0788,120.0,0.0788,18.0,0.3,0.0007,0.9993,0.0002,0.2998,18.0,18.0,0.0
12,0.017,1,2,1,0.5,0.0992,60.0,60,-12.0,18.0,-0.6667,1.0,-12.1,0.004,-195.49,60,0.487,0.527,780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5778,-60.0,1.5778,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
13,0.017,2,2,0,0.0,0.0991,120.0,60,36.0,18.0,2.0,2.0,35.9,0.003,3452.52,60,0.616,0.454,840,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.8081,60.0,0.8081,18.0,0.3,0.0135,0.9865,0.004,0.296,18.0,18.0,0.0
14,0.017,0,0,0,0.0,0.0991,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.002,-6.0,60,0.455,0.443,900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.548,-120.0,1.548,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
15,0.017,0,0,0,0.0,0.099,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.001,-6.0,60,0.551,0.464,960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0286,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
16,0.017,1,1,0,0.0,0.0989,60.0,60,18.0,18.0,1.0,1.0,17.9,0.0,30.31,60,0.555,0.452,1020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0283,60.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
17,0.017,0,0,0,0.0,0.0989,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-6.0,60,0.487,0.564,1080,1754.098145,-6.185687,0.0983,0.0,0.0,0.5351,1.0,6.18,0.5351,0.7889,-60.0,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
0,0.006,0,0,0,0.0,0.1,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.632,0.572,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
1,0.006,0,0,0,0.0,0.0999,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.505,0.452,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2,0.006,1,1,0,0.0,0.0999,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1083.27,20,0.361,0.348,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,180.0,0.0,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
3,0.006,1,2,1,0.5,0.0998,180.0,60,-36.0,18.0,-2.0,3.0,-36.1,0.004,-38.0,20,0.537,0.481,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
4,0.006,1,1,0,0.0,0.0997,180.0,60,54.0,18.0,3.0,3.0,53.9,0.003,371.87,20,0.656,0.574,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
5,0.006,0,0,0,0.0,0.0997,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.002,-2.0,20,0.512,0.385,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
6,0.006,0,0,0,0.0,0.0996,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.001,-2.0,20,0.442,0.465,140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
7,0.006,0,0,0,0.0,0.0995,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.481,0.352,160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
8,0.006,0,0,0,0.0,0.0995,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.469,0.625,180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
9,0.006,0,0,0,0.0,0.0994,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.573,0.49,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
0,0.006,0,0,0,0.0,0.1,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.632,0.572,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
1,0.006,0,0,0,0.0,0.0999,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.505,0.452,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2,0.006,1,1,0,0.0,0.0999,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1083.27,20,0.361,0.348,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,180.0,0.0,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
3,0.006,1,2,1,0.5,0.0998,180.0,60,-36.0,18.0,-2.0,3.0,-36.1,0.004,-38.0,20,0.537,0.481,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
4,0.006,1,1,0,0.0,0.0997,180.0,60,54.0,18.0,3.0,3.0,53.9,0.003,371.87,20,0.656,0.574,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
5,0.006,0,0,0,0.0,0.0997,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.002,-2.0,20,0.512,0.385,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
6,0.006,0,0,0,0.0,0.0996,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.001,-2.0,20,0.442,0.465,140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
7,0.006,0,0,0,0.0,0.0995,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.481,0.352,160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
8,0.006,0,0,0,0.0,0.0995,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.469,0.625,180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
9,0.006,0,0,0,0.0,0.0994,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.573,0.49,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
10,0.006,1,1,0,0.0,0.0993,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,2263.56,20,0.599,0.508,220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.1354,180.0,-0.1354,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
11,0.006,1,1,0,0.0,0.0993,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1633.56,20,0.525,0.539,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.1163,0.0,2.1163,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
12,0.006,1,1,0,0.0,0.0992,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1083.27,20,0.594,0.468,260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0898,0.0,2.0898,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
13,0.006,1,1,0,0.0,0.0991,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,532.09,20,0.589,0.313,280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0637,0.0,2.0637,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
14,0.006,1,1,0,0.0,0.0991,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1237.56,20,0.502,0.49,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0379,0.0,2.0379,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
15,0.006,0,0,0,0.0,0.099,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.475,0.525,320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0124,-180.0,2.0124,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
16,0.006,1,1,0,0.0,0.0989,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1903.56,20,0.55,0.448,340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.2627,180.0,-0.2627,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
17,0.006,0,0,0,0.0,0.0989,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.548,0.558,360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.9905,-180.0,1.9905,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
18,0.006,1,1,0,0.0,0.0988,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,371.87,20,0.401,0.305,380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.2843,180.0,-0.2843,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
19,0.006,0,0,0,0.0,0.0987,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.524,0.416,400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.9692,-180.0,1.9692,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
20,0.006,0,0,0,0.0,0.0987,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.512,0.429,420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3054,0.0,-0.3054,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
21,0.006,0,0,0,0.0,0.0986,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.444,0.475,440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3016,0.0,-0.3016,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
22,0.006,0,0,0,0.0,0.0985,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.415,0.551,460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.2978,0.0,-0.2978,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
23,0.006,1,1,0,0.0,0.0985,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,52.0,20,0.419,0.56,480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.2941,180.0,-0.2941,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
24,0.006,0,0,0,0.0,0.0984,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.583,0.447,500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.9596,-180.0,1.9596,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
25,0.006,0,0,0,0.0,0.0983,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.57,0.543,520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3149,0.0,-0.3149,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
26,0.006,0,0,0,0.0,0.0983,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.377,0.551,540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.311,0.0,-0.311,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
27,0.006,0,0,0,0.0,0.0982,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.544,0.501,560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3071,0.0,-0.3071,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
28,0.006,1,1,0,0.0,0.0981,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,948.27,20,0.448,0.526,580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3033,180.0,-0.3033,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
29,0.006,0,1,1,1.0,0.0981,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.009,-2.0,20,0.364,0.557,600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.9505,-180.0,1.9505,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
30,0.006,0,0,0,0.0,0.098,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.008,-2.0,20,0.566,0.534,620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3238,0.0,-0.3238,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
31,0.006,0,0,0,0.0,0.0979,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0071,-2.0,20,0.402,0.442,640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3198,0.0,-0.3198,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
32,0.006,1,1,0,0.0,0.0979,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0061,622.09,20,0.512,0.579,660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3158,180.0,-0.3158,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
33,0.006,0,0,0,0.0,0.0978,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0051,-2.0,20,0.451,0.492,680,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.9381,-180.0,1.9381,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
34,0.006,0,0,0,0.0,0.0977,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0041,-2.0,20,0.532,0.459,700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3361,0.0,-0.3361,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
35,0.006,2,2,0,0.0,0.0977,360.0,60,108.0,18.0,6.0,6.0,107.9,0.0031,1194.12,20,0.48,0.589,720,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3319,360.0,-0.3319,90.0,0.5,0.0,1.0,0.0,0.5,18.0,18.0,0.0
36,0.006,0,0,0,0.0,0.0976,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0022,-2.0,20,0.521,0.381,740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4.1723,-360.0,4.1723,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
37,0.006,1,1,0,0.0,0.0975,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0012,168.84,20,0.493,0.532,760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.3799,180.0,-0.3799,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
38,0.006,1,1,0,0.0,0.0975,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0002,108.84,20,0.447,0.667,780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.8749,0.0,1.8749,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
39,0.006,1,1,0,0.0,0.0974,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1633.56,20,0.625,0.596,800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.8514,0.0,1.8514,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
40,0.006,0,0,0,0.0,0.0973,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.566,0.316,820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.8283,-180.0,1.8283,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
41,0.006,1,1,0,0.0,0.0973,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1633.56,20,0.657,0.451,840,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.4446,180.0,-0.4446,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
42,0.006,0,0,0,0.0,0.0972,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.458,0.382,860,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.811,-180.0,1.811,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
43,0.006,0,0,0,0.0,0.0971,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.423,0.506,880,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.4616,0.0,-0.4616,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
44,0.006,0,0,0,0.0,0.0971,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.483,0.441,900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.4559,0.0,-0.4559,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
45,0.006,1,1,0,0.0,0.097,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,622.09,20,0.579,0.484,920,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.4502,180.0,-0.4502,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
46,0.006,1,1,0,0.0,0.0969,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,108.84,20,0.511,0.417,940,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.8054,0.0,1.8054,36.0,0.2,1.0,0.0,0.2,0.0,18.0,18.0,0.0
47,0.006,0,0,0,0.0,0.0969,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.564,0.49,960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.7829,-180.0,1.7829,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
48,0.006,3,3,0,0.0,0.0968,540.0,60,162.0,18.0,9.0,9.0,161.9,0.0,2106.27,20,0.561,0.446,980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.4894,540.0,-0.4894,144.0,0.8,0.0,1.0,0.0,0.8,18.0,18.0,0.0
49,0.006,0,0,0,0.0,0.0967,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.549,0.408,1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,6.2667,-540.0,6.2667,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
50,0.006,0,0,0,0.0,0.0967,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.555,0.503,1020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.5616,0.0,-0.5616,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
51,0.006,0,0,0,0.0,0.0966,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.454,0.503,1040,4434.050781,-0.624383,0.0994,0.0,0.0,0.5236,1.0,0.49,0.5236,-0.5598,0.0,-0.5598,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
52,0.006,0,0,0,0.0,0.0965,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.567,0.568,1060,4317.387695,-2.263889,0.0988,0.0,0.0,0.53,1.0,2.16,0.53,-0.5541,0.0,-0.5541,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
53,0.006,1,1,0,0.0,0.0965,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,371.87,20,0.63,0.772,1080,4097.956543,-6.528217,0.0983,0.0,0.0,0.5388,1.0,6.53,0.5388,-0.5489,180.0,-0.5489,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
0,0.006,1,1,0,0.0,0.1,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,2263.56,20,0.632,0.572,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
1,0.006,0,0,0,0.0,0.0999,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.505,0.452,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2,0.006,3,3,0,0.0,0.0999,540.0,60,162.0,18.0,9.0,9.0,161.9,0.0,3744.67,20,0.361,0.348,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,540.0,0.0,144.0,0.8,0.0,1.0,0.0,0.8,18.0,18.0,0.0
